Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Pakistan,PAK,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,69.61853433,70.42369942,70.95991539,71.4187899,72.01793858,72.82367025,74.03225805,75.34507357,76.65992911,77.78911031,78.63186901,79.557591,80.16703785,80.52304888,80.73477846,80.86962286,80.98061358,80.96193608,80.84727582,80.65682263,80.41571236,80.38222428,80.20147359,79.95199886,79.70975182,79.50677468,79.91088458,80.3111841,80.66844641,80.91066113,80.99429755,81.53898899,81.83645438,81.92405769,81.85197059,81.63721039,81.21494337,80.6012771,79.80841432,78.8253665,77.65336374,76.67426357,75.52423719,74.23975319,72.8757621,71.47528701,70.17503488,68.85009709,67.51963369,66.20203732,64.91603342,63.88363383,62.87049648,61.89511629,60.98114699,60.14166742,59.51066498,58.92720291,58.37690519,
Pakistan,PAK,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.19863681,48.91009652,49.45442701,52.10153974,52.77352982,52.94036253,53.03640352,54.62577521,55.0500326,55.72895976,51.95347284,51.46549095,49.44873208,51.27992938,51.73747307,50.51025947,,,
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,,46.3496264,46.49232046,46.54420922,47.16038813,48.30194064,48.53544002,48.60678705,48.21762142,46.31070984,46.52475093,46.0318078,46.05775218,47.21876297,46.36259859,46.74527812,46.32627646,46.58701743,47.24081569,47.13703819,48.53673724,47.35367372,49.95459734,47.23043794,48.64570361,48.15016604,46.14336862,47.57030926,45.85279161,46.51826484,45.66988377,45.75290577,45.89559983,46.37557078,46.42745953,46.73360315,46.92299709,47.56771482,47.68576173,47.68057285,47.60533416,47.9607721,47.84661685,47.79213367,46.75825031,46.65447281,46.875,46.71673931,45.80868618,45.7619863,45.71658364,46.61685347,46.78160025,47.06309672,47.0267746,46.96191366,47.7947281,,,
Pakistan,PAK,Agricultural land (sq. km),AG.LND.AGRI.K2,,357300,358400,358800,363550,372350,374150,374700,371700,357000,358650,354850,355050,364000,357400,360350,357120,359130,364170,363370,374160,365040,385090,364090,375000,371180,355710,366710,353470,358600,352060,352700,353800,357500,357900,360260,361720,366690,367600,367560,366980,369720,368840,368420,360450,359650,361350,360130,353130,352770,352420,359360,360630,362800,362520,362020,368440,,,
Pakistan,PAK,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,5500,6000,6500,7000,7388,9733,12500,15500,18909,21000,24000,30513,30165,33000,35714,48600,61500,74500,87400,97373,112000,122004,139652,157300,156633,178400,200000,222000,244000,265728,271903,283300,268080,252861,304992,320417,331000,342000,352600,326595,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,1.798561151,1.955034213,2.115196876,2.243589744,2.302992519,3.017048977,3.868771278,4.842236801,6.191552063,6.840390879,7.915567282,10.05702044,9.665171419,10.80904029,11.59545455,15.95535128,20.07180157,23.91653291,28.14814815,30.32482093,35.94351733,36.81472541,44.99097938,48.98785425,49.39545885,59.19044459,64,74.19786096,80.23676422,89.32033613,91.21200939,94.68582888,88.68011909,83.59041322,100.1286934,104.8828151,106.6365979,109.8971722,113.3397621,105.2174613,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,79.72895919,79.27163322,79.4607508,78.98998372,78.66841406,78.54145796,78.35807431,78.36851275,78.16647129,77.40880878,75.76143663,75.26195461,74.71282984,74.06271388,73.79778611,72.67880451,73.78410297,72.02600006,71.42455888,71.6642116,71.13950119,70.36695193,69.43828306,69.24018864,68.57794968,68.07774778,68.10588193,67.86855225,67.43728754,66.9342354,65.70273771,64.4908243,64.39705163,63.6938039,62.9855068,62.73491724,62.70292513,62.35107571,62.34325407,,,,,,,,,,,
Pakistan,PAK,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,,,,,,,,,,0,45049.25381,44774.36242,45292.38958,45967.90507,47305.9921,48860.0912,49801.41443,51902.13373,53780.87724,54358.55556,52924.74254,54388.27728,54895.17701,55566.81016,56117.09112,55401.88982,61406.67213,61141.93511,62565.62799,63868.14868,64600.21596,65237.83444,64983.47001,67453.51481,67741.29869,68897.40386,71948.41579,73387.62292,75036.1211,76712.65785,76954.33154,76753.75454,79142.04454,82425.51469,84572.52955,86997.01913,89244.4463,91603.08288,93918.24196,,,,,,,,,,,
Pakistan,PAK,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,71.83515414,72.02742123,72.30052692,71.20801586,71.44022532,72.88491842,73.9191448,74.53044299,75.48128621,76.2895849,76.29250211,75.34054195,75.69688976,79.93113363,79.76910348,80.87626005,67.71879788,74.48781256,74.19897094,74.18902702,74.10849428,74.59761457,68.52127379,68.08102253,65.4522911,65.70934714,64.48646156,64.69670552,64.96470209,64.32679007,67.52746471,72.55783776,73.31603499,73.59083755,73.25212546,73.58171144,73.35177361,73.15559056,75.32413451,,,,,,,,,,,
Pakistan,PAK,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,,,,,,,,,,0,8736.48944,9355.23983,9825.93081,9807.00934,10222.25682,10963.24083,11704.99457,12285.73834,13358.97694,14437.2394,14403.52163,14657.53408,15647.85667,15684.73768,16050.15545,17442.56602,12454.0578,12753.05094,13004.43738,13488.14898,13668.23201,13965.71483,14329.28252,14749.41653,15172.28877,15590.01966,16015.89177,16380.33955,16863.03714,17388.63842,17793.48695,18068.93032,18485.43144,18958.23755,19434.00571,19924.00256,20317.6821,20906.31469,21371.80858,,,,,,,,,,,
Pakistan,PAK,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,60.94641146,61.64985386,56.77374183,52.82084901,41.08044928,42.83573274,41.52038713,32.99990003,30.22238075,29.44519682,27.18085073,10.37993037,11.72961557,18.75184311,7.800269117,6.068968871,12.32608462,6.678510866,20.47242953,13.58325204,13.93582499,12.49340428,7.132617251,18.00623999,16.48935289,13.19560409,18.84613646,16.98547099,10.21190784,8.715718494,9.650194713,4.42169472,,3.854362608,6.100574041,2.726854066,1.9115588,1.424546904,2.950941769,1.710519828,1.471060674,1.58511723,1.620636179,1.494782376,1.237610598,1.223341473,1.213520007,1.723440794,1.802071854,2.281347234,2.473478802,1.82295878,1.671921169,1.190471888,0.902436179,0.91444324,0.776601814,
Pakistan,PAK,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,4.542226947,3.602630303,2.973011,2.802482378,3.185286984,2.912905934,3.166474003,3.475403627,3.638826278,3.520936701,4.512404501,6.054060092,3.863335845,3.496949469,3.565246845,4.38821999,3.756553613,4.038471226,3.358637681,4.361497769,3.921941827,3.87716848,5.476485442,3.515251632,3.972797791,4.648288099,4.246944291,4.295271591,3.96722539,3.789951842,3.738078227,3.557234551,,5.53759941,3.705935945,4.056084637,4.820699146,6.169729966,3.301475817,4.376097281,4.84598069,5.042200625,6.02346416,4.268135191,3.646651183,5.0118009,4.937102913,4.252009454,4.916789293,4.94379624,3.834866973,4.291679196,3.85166306,4.112943285,3.812218564,3.773854418,4.358473529,
Pakistan,PAK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,43.68091153,42.38653796,40.75796612,39.61238858,38.88089713,37.24797478,34.33136378,35.34050071,36.32446407,34.14740875,33.43316356,32.15877344,33.17547813,32.75910956,32.3350954,29.86923822,29.03272101,29.36132889,28.66301316,27.75217938,26.50600411,27.46229388,28.44776694,27.27320143,24.89268882,25.69060756,25.03245551,23.63405512,23.15702464,23.91701006,23.0622831,22.9295266,23.42956047,22.34094825,22.92762045,23.42187937,23.19579581,24.48425079,25.30313827,25.16928551,24.13962899,22.45438283,21.74637868,21.726671,20.64948995,20.21966275,21.60797745,21.80047244,22.50026603,22.71733001,23.28158964,25.12918271,23.71024867,23.83211646,23.74454012,23.81706316,23.21519879,22.92586789,22.85166752,
Pakistan,PAK,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,-0.201768379,6.181424042,5.211131931,2.517768049,5.246843802,0.452781366,5.484009455,11.73059315,4.5164815,9.548701873,-3.069826622,3.470626837,1.665212911,4.180641146,-2.118739253,4.474529601,2.525807174,2.820622679,3.097437323,6.608285614,3.658536587,4.723886318,4.404551342,-4.824495034,10.92425692,5.948723723,3.253661677,2.731340389,6.870276396,3.030677325,4.962108313,9.501318292,-5.286027514,5.227492747,6.567737283,11.7231543,0.123629325,4.517635693,1.948660655,6.093851357,-2.17732828,0.103375873,4.14723921,2.432315362,6.482852831,6.29694482,3.423501672,1.807338825,3.497600719,0.2295457,1.962011869,3.62213215,2.675037119,2.496529759,2.130032832,0.153947947,2.182428575,3.940760528,
Pakistan,PAK,"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,6808178832,6794442079,7214435356,7590389100,7781497492,8189780511,8226862311,8678024218,9696007932,10133926336,11101584750,10760785346,11134252050,11319661053,11792895460,11543034755,12059531262,12364131768,12712877273,13106650678,13972775589,14483974696,15168181195,15836271524,15072251390,16718782856,17713337058,18289669117,18789222237,20080093737,20688656585,21715250133,23778485166,22521547898,23698860181,25255339057,28216061424,28250944751,29527219514,30102604823,31937012816,31241639204,31273935521,32570940438,33363168426,35526053535,37763109522,39055930208,39761803199,41152512313,41246976136,42056246703,43579579536,44745349465,45862430430,46839315256,46911423420,47935231730,49824244421,
Pakistan,PAK,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,3.20E+11,3.19E+11,3.39E+11,3.57E+11,3.66E+11,3.85E+11,3.87E+11,4.08E+11,4.56E+11,4.76E+11,5.22E+11,5.06E+11,5.23E+11,5.32E+11,5.54E+11,5.43E+11,5.67E+11,5.81E+11,5.98E+11,6.16E+11,6.57E+11,6.81E+11,7.13E+11,7.45E+11,7.09E+11,7.86E+11,8.33E+11,8.60E+11,8.83E+11,9.44E+11,9.73E+11,1.02E+12,1.12E+12,1.06E+12,1.11E+12,1.19E+12,1.33E+12,1.33E+12,1.39E+12,1.42E+12,1.50E+12,1.47E+12,1.47E+12,1.53E+12,1.57E+12,1.67E+12,1.78E+12,1.84E+12,1.87E+12,1.93E+12,1.94E+12,1.98E+12,2.05E+12,2.10E+12,2.16E+12,2.20E+12,2.21E+12,2.25E+12,2.34E+12,
Pakistan,PAK,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,7710991400,8183993300,8215991300,8564990500,9498992600,10437999600,10572000300,12460000300,13994000400,14037999600,15964000300,16236000300,17934000100,21906999300,28084000800,33532999700,38337998800,43968000000,50567000100,54146998300,62164000800,76399001600,92216000500,99380002800,1.05E+11,1.21E+11,1.29E+11,1.35E+11,1.56E+11,1.84E+11,1.97E+11,2.33E+11,2.82E+11,2.98E+11,3.58E+11,4.37E+11,4.92E+11,5.95E+11,6.78E+11,7.40E+11,9.24E+11,9.45E+11,9.68E+11,1.06E+12,1.16E+12,1.31E+12,1.78E+12,2.01E+12,2.39E+12,3.00E+12,3.46E+12,4.59E+12,4.75E+12,5.33E+12,5.98E+12,6.54E+12,6.75E+12,7.32E+12,7.91E+12,
Pakistan,PAK,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1619275808,1718604221,1725323667,1798612033,1994748551,2191936077,2220075661,2616547732,2938681310,2947920958,3352373016,3409491873,3088341674,2071975721,2836767758,3387171687,3872525131,4441212121,5107777788,5469393768,6279192000,7717070869,8740853128,7825197071,7754526774,8001319314,7985120769,7882318538,8909142284,9607706811,9227317468,10421919425,11395008172,11500741450,11898238487,14202096027,14687606396,15286325830,15736516571,15850069545,17851828944,16236705599,15724114972,18086324057,20231908980,22140955834,29659987370,33220806080,38267960637,38199820888,41246976136,53672771299,53201914478,55104278218,58022369258,64438524764,64690228085,69824686105,71888651913,
Pakistan,PAK,"Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)",NV.AGR.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.02506,1675.784308,1569.395003,1600.364746,1701.594089,1832.544889,1752.877791,1773.566078,1747.686272,1789.267583,1710.516711,1672.950471,1683.546432,1632.001905,1684.729185,1737.860115,1731.198757,1670.776163,1718.869406,1660.001449,1644.662766,1685.204395,1721.518528,1703.000477,1743.77111,1650.945872,1653.875039,1683.806005,
Pakistan,PAK,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,69.59999847,63.40000153,52,70.59999847,90.40000153,125.3000031,144.1000061,161.6000061,194.8000031,214.6999969,235.3999939,248.5,224.1000061,230.1000061,270.6000061,309.7999878,319.5,327.8999939,388.7999878,418.7000122,420.5,373.2999878,398.6000061,408.3999939,441.5,445.5,427.2000122,422.7000122,402.3999939,331.7999878,340.309,371.228,346.88,346.607,402.035,407.926,426.991,313.872,319.796,303.905,332.9572972,297.6835198,286.0756858,292.7608006,204.6231343,183.1773127,175.4744,214.52857,217.534134,
Pakistan,PAK,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,1335900,1085600,625200,805200,1047700,1451800,1947400,2303700,2656300,2773100,3029200,3096800,3328800,3466900,3641900,3839400,4127200,4434400,4889400,5009000,5180200,5197700,5680600,5647100,5663700,5342600,5375000,5882500,5414100,5850000,5293541,6011849,4141009,4522110,5097477,5364134,5714831,5439144,5605758,5303268,6588114,7940545.076,7973906.361,7833901.088,7670348.185,8467827,9628354,7260769,6880637,
Pakistan,PAK,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,44300,34000,23600,24300,26700,32000,37300,39900,43100,45000,45300,40600,41200,43800,45100,48200,52000,53800,60700,62500,66100,65700,69700,70300,69200,69400,70000,73300,68600,74400,63956,52616,41917,44731,50309,48905,51296,51029,52165,50939,64932,72695,72232,61820,57956,65749,70005,51019,48542,
Pakistan,PAK,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,2.016064092,1.96370156,2.470276776,2.445960054,2.616948442,3.042768394,2.588196056,3.131732164,3.110935231,3.028816008,3.077727997,3.083895749,3.497351017,3.87593238,3.542005139,3.858306038,3.89867253,3.866441931,3.576721393,2.770159628,2.97804984,3.2207271,2.768719357,3.09683054,2.978908952,2.470774973,2.521002593,2.287146388,2.008988658,2.45899534,2.665602215,2.719393274,3.060922902,3.132435937,3.358302461,3.305360526,3.211555124,2.733885061,3.148806653,3.679130563,3.918008126,3.73650054,4.00054033,4.032139406,,,,,
Pakistan,PAK,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,97.98,,,,,,,,,,,,,,,,96.79,,,,,,,,,94.26,,,,,,,,93.95,,,,,,,,,,,
Pakistan,PAK,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1.607,,,,,,,,,3.702,,,,,,,,5.259,,,,,,,,,,,
Pakistan,PAK,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1.607,,,,,,,,,2.01,,,,,,,,0.7629,,,,,,,,,,,
Pakistan,PAK,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,278.9090909,,,,,,,,,,,,,,,282.9090909,,,,,,,,,,313.8181818,,,,,,,,,,333.6363636,,,,,,,
Pakistan,PAK,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,153.4,,,,,,,,,,,,,,,,155.6,,,,,,,,,172.6,,,,,,,,183.5,,,,,,,,,,,
Pakistan,PAK,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,,,,
Pakistan,PAK,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,,,,
Pakistan,PAK,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,5,4,1,1,2,2,2,3,3,4,3,4,5,7,8,10,
Pakistan,PAK,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,1,4,2,5,2,8,4,6,10,
Pakistan,PAK,Aquaculture production (metric tons),ER.FSH.AQUA.MT,1170,1270,1360,1470,1580,1700,1840,1980,2130,2300,2500,2700,2900,3100,3300,3600,3900,4200,4500,4800,5200,5600,6000,6500,8500,8500,8500,8500,6837,9750,10041,12795,12604,13389,14664,14848,13557,15464,17369,23076,12485,57632,66970,73047,76653,80621.97,121826,130092,135098,138099,140101,141935,142832,148120,148381,151174,156430,,,
Pakistan,PAK,Arable land (% of land area),AG.LND.ARBL.ZS,,39.66894977,39.81164384,39.86353259,40.4732254,41.61477792,41.84827729,41.91313823,41.5239726,39.61706102,39.82461602,39.33167289,39.35761727,40.48619759,39.60408883,39.9543379,39.51328352,39.7467829,40.40836447,40.27864259,41.65369448,40.42133665,42.9898298,40.2656704,41.65369448,41.13480697,39.09817352,40.53808634,38.81278539,39.44842258,38.5922582,38.67009132,38.81278539,39.2149232,39.24086758,39.51328352,39.63003321,40.2656704,40.3694479,40.35647572,40.2656704,40.60294728,40.49916978,40.46025322,39.31870071,39.13709008,39.33167289,39.15006227,38.21606476,38.16417601,38.12525944,39.04628477,39.22789539,39.52625571,39.48733914,39.43545039,40.2656704,,,
Pakistan,PAK,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.663841239,0.650227321,0.635083986,0.628682135,0.630032911,0.617295892,0.602171743,0.580915441,0.539593666,0.528017067,0.507579534,0.494281816,0.494616384,0.470372553,0.460961383,0.442511778,0.431803701,0.425562389,0.410925559,0.411380056,0.386214957,0.397211584,0.359734179,0.359922275,0.34395792,0.316545506,0.31795045,0.295099291,0.290968919,0.276363907,0.269095178,0.26266091,0.25818478,0.251323578,0.246088042,0.239891404,0.236842732,0.230786516,0.224419009,0.21806393,0.21441528,0.208760031,0.203731875,0.193470517,0.188204901,0.184852545,0.179848286,0.171629327,0.16761087,0.163801359,0.164175318,0.161468186,0.1593095,0.155857329,0.152436759,0.152435368,,,
Pakistan,PAK,Arable land (hectares),AG.LND.ARBL.HA,,30580000,30690000,30730000,31200000,32080000,32260000,32310000,32010000,30540000,30700000,30320000,30340000,31210000,30530000,30800000,30460000,30640000,31150000,31050000,32110000,31160000,33140000,31040000,32110000,31710000,30140000,31250000,29920000,30410000,29750000,29810000,29920000,30230000,30250000,30460000,30550000,31040000,31120000,31110000,31040000,31300000,31220000,31190000,30310000,30170000,30320000,30180000,29460000,29420000,29390000,30100000,30240000,30470000,30440000,30400000,31040000,,,
Pakistan,PAK,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3,,,,,,,,,,,,,,,,69.3,,,,,,64.4,,,,,84.2,
Pakistan,PAK,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.768285137,1.774436463,1.775945655,1.747033785,1.687322157,2.444850629,2.313336209,2.210226575,2.140883262,2.060565149,2.135879682,2.098269833,2.041320091,1.96283191,1.911274171,1.86843575,1.832398182,1.774527633,1.722525462,1.657081085,1.641116712,1.596211074,1.545769009,1.494703132,1.425343939,1.377780876,1.344331858,1.312251729,,
Pakistan,PAK,"Armed forces personnel, total",MS.MIL.TOTL.P1,,,,,,,,,,,,,,,,,,,,,,,,,,482800,,,,520000,550000,565000,580000,580000,580000,846000,835000,834000,834000,834000,900000,908000,909000,909000,921000,921000,923000,921000,921000,921000,946000,946000,947800,947800,925800,935800,935800,936000,,
Pakistan,PAK,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,,,,,,,,6000000,,,,3000000,,,,,,,,,15000000,30000000,30000000,,,,,,,1000000,82000000,3000000,,,2000000,,,,,,3000000,1000000,9000000,8000000,9000000,24000000,4000000,,1000000,,,,,,,,1000000,3000000,2000000,
Pakistan,PAK,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,42000000,69000000,88000000,198000000,85000000,214000000,594000000,153000000,418000000,540000000,447000000,565000000,675000000,162000000,230000000,241000000,279000000,256000000,649000000,710000000,854000000,485000000,537000000,777000000,856000000,738000000,280000000,617000000,412000000,962000000,635000000,495000000,379000000,1000000000,886000000,366000000,503000000,692000000,704000000,878000000,186000000,423000000,563000000,650000000,477000000,443000000,360000000,692000000,1071000000,1186000000,2199000000,1108000000,993000000,1075000000,770000000,849000000,864000000,752000000,777000000,
